NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style
BILANS_PREVISIONNELS;MATERIEL_EX5;182;40;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;MATERIEL_EX6;211;40;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;MATERIEL_EX7;241;40;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX1;66;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX2;95;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX3;124;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX4;153;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX5;182;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX6;211;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_PERMANENT_EX7;241;43;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX1;66;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX2;95;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX3;124;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX4;153;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX5;182;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX6;211;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;IMMOBILISATIONS_EN_COURS_EX7;241;47;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX1;66;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX2;95;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX3;124;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX4;153;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX5;182;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX6;211;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PARTS_SOCIALES_EX7;241;51;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX1;66;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX2;95;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX3;124;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX4;153;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX5;182;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX6;211;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_CIRCULANT_EX7;241;54;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX1;66;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX2;95;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX3;124;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX4;153;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX5;182;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX6;211;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EN_COURS_ET_STOCKS_EX7;241;58;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX1;66;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX2;95;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX3;124;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX4;153;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX5;182;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX6;211;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CHEPTEL_EN_COURS_DE_PRODUCTION_EX7;241;62;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX1;66;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX2;95;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX3;124;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX4;153;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX5;182;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX6;211;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;VALEURS_EN_TERRE_EX7;241;66;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX1;66;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX2;95;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX3;124;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX4;153;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX5;182;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX6;211;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;STOCKS__APPROVISIONNEMENTS_EX7;241;70;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX1;66;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX2;95;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX3;124;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX4;153;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX5;182;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX6;211;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_ET_DISPONIBLE_EX7;241;73;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX1;66;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX2;95;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX3;124;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX4;153;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX5;182;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX6;211;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CREANCES_CLIENTS_TVA_EX7;241;77;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX1;66;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX2;95;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX3;124;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX4;153;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX5;182;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX6;211;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_EX7;241;81;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX1;66;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX2;95;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX3;124;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX4;153;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX5;182;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX6;211;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAISSE_BANQUE_EX7;241;85;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX1;66;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX2;95;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX3;124;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX4;153;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX5;182;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX6;211;90;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;ACTIF_TOTAL_EX7;241;90.76;16.75;1;1;1;G;n;g
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX1;66;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX2;95;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX3;124;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX4;153;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX5;182;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX6;211;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAUX_PROPRES_EX7;241;94;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX1;66;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX2;95;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX3;124;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX4;153;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX5;182;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX6;211;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;CAPITAL_INDIVIDUEL_SOCIAL_EX7;241;97;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX1;66;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX2;95;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX3;124;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX4;153;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX5;182;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX6;211;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;RESERVES_EX7;241;101;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX1;66;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX2;95;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX3;124;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX4;153;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX5;182;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX6;211;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;REPORT_A_NOUVEAU_EX7;241;105;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX1;66;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX2;95;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX3;124;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX4;153;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX5;182;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX6;211;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;SUBVENTIONS_DINVESTISSEMENT_EX7;241;109;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX1;66;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX2;95;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX3;124;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX4;153;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX5;182;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX6;211;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;ENDETTEMENT_EX7;241;113;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX1;66;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX2;95;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX3;124;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX4;153;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX5;182;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX6;211;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FINANCIERES_EX7;241;116;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX1;66;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX2;95;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX3;124;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX4;153;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX5;182;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX6;211;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;EMPRUNTS_FONCIERS_EX7;241;120;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX1;66;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX2;95;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX3;124;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX4;153;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX5;182;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX6;211;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_LMT_EX7;241;124;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX1;66;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX2;95;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX3;124;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX4;153;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX5;182;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX6;211;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_CT_EX7;241;128;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX1;66;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX2;95;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX3;124;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX4;153;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX5;182;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX6;211;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DECOUVERT_BANCAIRE_OCCC_EX7;241;132;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX1;66;135;18.78;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX2;95;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX3;124;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX4;153;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX5;182;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX6;211;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;AUTRES_DETTES_EX7;241;135;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX1;66;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX2;95;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX3;124;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX4;153;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX5;182;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX6;211;139;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DETTES_FOURNISSEURS_EX7;241;139;18.78;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX1;66;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX2;95;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX3;124;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX4;153;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX5;182;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX6;211;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;COMPTE_DASSOCIES_BOT_EX7;241;143;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX1;66;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX2;95;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX3;124;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX4;153;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX5;182;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX6;211;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;DEBIT_TVA_EX7;241;147;19;1;1;1;G;n;n
BILANS_PREVISIONNELS;PASSIF_EX1;66;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX2;95;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX3;124;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX4;153;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX5;182;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX6;211;153;18.78;1;1;1;G;n;g
BILANS_PREVISIONNELS;PASSIF_EX7;241;153;18.78;1;1;1;G;n;g
SIMULATION_REVENU;EBE_EX1;138;27;18;1;1;1;G;n;n
SIMULATION_REVENU;EBE_EX2;159;27;18;1;1;1;G;n;n
SIMULATION_REVENU;EBE_EX3;181;27;18;1;1;1;G;n;n
SIMULATION_REVENU;EBE_EX4;202;27;18;1;1;1;G;n;n
SIMULATION_REVENU;EBE_EX5;225;27;18;1;1;1;G;n;n
SIMULATION_REVENU;PRODUITS_FINANCIERS_A_COURT_TERME_EX1;138;31;18;1;1;1;G;n;n
SIMULATION_REVENU;PRODUITS_FINANCIERS_A_COURT_TERME_EX2;159;31;18;1;1;1;G;n;n
SIMULATION_REVENU;PRODUITS_FINANCIERS_A_COURT_TERME_EX3;181;31;18;1;1;1;G;n;n
SIMULATION_REVENU;PRODUITS_FINANCIERS_A_COURT_TERME_EX4;202;31;18;1;1;1;G;n;n
SIMULATION_REVENU;PRODUITS_FINANCIERS_A_COURT_TERME_EX5;225;31;18;1;1;1;G;n;n
SIMULATION_REVENU;REMBOURSEMENT_ANNUITES_DES_EMPRUNTS_LMT_EX1;138;36;18;1;1;1;G;n;n
SIMULATION_REVENU;REMBOURSEMENT_ANNUITES_DES_EMPRUNTS_LMT_EX2;159;36;18;1;1;1;G;n;n
SIMULATION_REVENU;REMBOURSEMENT_ANNUITES_DES_EMPRUNTS_LMT_EX3;181;36;18;1;1;1;G;n;n
SIMULATION_REVENU;REMBOURSEMENT_ANNUITES_DES_EMPRUNTS_LMT_EX4;202;36;18;1;1;1;G;n;n
