NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style;calcul
PAGE1;COL_SURFACE_EX5_7;187;70;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_UNITE_7;197;70;11;1;1;1;G;c;n;
PAGE1;COL_RDT_EX1_7;208;70;11;1;1;1;G;n;n;
PAGE1;COL_RDT_EX5_7;218;70;11;1;1;1;G;n;n;
PAGE1;COL_RDT_UNITE_7;228;70;11;1;1;1;G;c;n;
PAGE1;COL_PRIX_UNITAIRE_7;239;70;11;1;1;1;G;n;n;
PAGE1;COL_MB_EX5_7;252;70;11;1;1;1;G;n;n;
PAGE1;PRODUCTION_8;123;74;54;1;1;1;G;c;n;
PAGE1;COL_SURFACE_EX1_8;177;74;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_EX5_8;187;74;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_UNITE_8;197;74;11;1;1;1;G;c;n;
PAGE1;COL_RDT_EX1_8;208;74;11;1;1;1;G;n;n;
PAGE1;COL_RDT_EX5_8;218;74;11;1;1;1;G;n;n;
PAGE1;COL_RDT_UNITE_8;228;74;11;1;1;1;G;c;n;
PAGE1;COL_PRIX_UNITAIRE_8;239;74;11;1;1;1;G;n;n;
PAGE1;COL_MB_EX5_8;252;74;11;1;1;1;G;n;n;
PAGE1;PRODUCTION_9;123;79;54;1;1;1;G;c;n;
PAGE1;COL_SURFACE_EX1_9;177;79;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_EX5_9;187;79;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_UNITE_9;197;79;11;1;1;1;G;c;n;
PAGE1;COL_RDT_EX1_9;208;79;11;1;1;1;G;n;n;
PAGE1;COL_RDT_EX5_9;218;79;11;1;1;1;G;n;n;
PAGE1;COL_RDT_UNITE_9;228;79;11;1;1;1;G;c;n;
PAGE1;COL_PRIX_UNITAIRE_9;239;79;11;1;1;1;G;n;n;
PAGE1;COL_MB_EX5_9;252;79;11;1;1;1;G;n;n;
PAGE1;PRODUCTION_10;123;84;54;1;1;1;G;c;n;
PAGE1;COL_SURFACE_EX1_10;177;84;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_EX5_10;187;84;11;1;1;1;G;n;n;
PAGE1;COL_SURFACE_UNITE_10;197;84;11;1;1;1;G;c;n;
PAGE1;COL_RDT_EX1_10;208;84;11;1;1;1;G;n;n;
PAGE1;COL_RDT_EX5_10;218;84;11;1;1;1;G;n;n;
PAGE1;COL_RDT_UNITE_10;228;84;11;1;1;1;G;c;n;
PAGE1;COL_PRIX_UNITAIRE_10;239;84;11;1;1;1;G;n;n;
PAGE1;COL_MB_EX5_10;252;84;11;1;1;1;G;n;n;
PAGE1;UGB_EX1;126;100;10;1;1;1;G;n;n;
PAGE1;UGB_EX5;136;100;10;1;1;1;G;n;n;
PAGE1;SFP_EX1;146;100;10;1;1;1;G;n;n;
PAGE1;SFP_EX5;157;100;10;1;1;1;G;n;n;
PAGE1;CHARGEMENT_EX1;168;100;20;1;1;1;G;n;n;
PAGE1;CHARGEMENT_EX5;188;100;20;1;1;1;G;n;n;
PAGE1;SURFACE_RETOURNEMENT_PRAIRIES;227.02;99;19.8;1;1;1;C;n;n;
PAGE1;PRIMES_1;124;114;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_1;173;114;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_1;193;114;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_1;211;114;20;1;1;1;G;n;n;
PAGE1;PRIMES_2;124;119;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_2;173;119;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_2;193;119;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_2;211;119;20;1;1;1;G;n;n;
PAGE1;PRIMES_3;124;123;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_3;173;123;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_3;193;123;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_3;211;123;20;1;1;1;G;n;n;
PAGE1;PRIMES_4;124;128;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_4;173;128;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_4;193;128;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_4;211;128;20;1;1;1;G;n;n;
PAGE1;PRIMES_5;124;133;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_5;173;133;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_5;193;133;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_5;211;133;20;1;1;1;G;n;n;
PAGE1;PRIMES_6;124;137;48;1;1;1;G;c;n;
PAGE1;PRIMES_ETAT_6;173;137;20;1;1;1;G;c;n;
PAGE1;PRIMES_AVANT_6;193;137;18;1;1;1;G;n;n;
PAGE1;PRIMES_EX1_6;211;137;20;1;1;1;G;n;n;
PAGE1;MOYENNE_DPU_EX1;232;122;14;1;1;1;G;n;n;
PAGE1;MOYENNE_DPU_EX5;247;122;14;1;1;1;G;n;n;
PAGE1;MODE_COMMERCIALISATION_ENVISAGE;124;151;136.8;2;1;1;G;c;n;
PAGE1;AUTRES_COMMENTAIRES;124;163.02;138.07;2;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_1;2;18;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_1;49;18;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_1;58;18;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_1;69;18;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_1;79;18;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_1;89;18;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_2;2;23;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_2;49;23;7.87;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_2;58;23;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_2;69;23;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_2;79;23;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_2;89;23;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_3;2;27;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_3;49;27;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_3;58;27;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_3;69;27;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_3;79;27;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_3;89;27;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_4;2;32;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_4;49;32;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_4;58;32;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_4;69;32;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_4;79;32;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_4;89;32;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_5;2;37;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_5;49;37;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_5;58;37;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_5;69;37;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_5;79;37;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_5;89;37;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_6;2;41;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_6;49;41;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_6;58;41;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_6;69;41;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_6;79;41;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_6;89;41;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_NOM_7;2;46;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_EXPLOITANT_EX1_7;49;46;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX2_7;58;46;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX3_7;69;46;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX4_7;79;46;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_EXPLOITANT_EX5_7;89;46;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_NOM_1;2;55;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX1_1;49;55;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX2_1;58;55;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX3_1;69;55;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX4_1;79;55;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX5_1;89;55;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_NOM_2;2;60;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX1_2;49;60;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX2_2;58;60;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX3_2;69;60;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX4_2;79;60;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX5_2;89;60;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_NOM_3;2;64;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX1_3;49;64;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX2_3;58;64;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX3_3;69;64;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX4_3;79;64;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX5_3;89;64;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_NOM_4;2;69;45;1;1;1;G;c;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX1_4;49;69;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX2_4;58;69;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX3_4;69;69;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX4_4;79;69;8;1;1;1;G;n;n;
PAGE2;ASSOCIE_NON_EXPLOITANT_EX5_4;89;69;8;1;1;1;G;n;n;
PAGE2;SOCIETE_COMMENTAIRE;104.28;13;68.78;12;1;1;G;c;n;
PAGE2;FONCIER_SURFACE_TOTALE_INSTALLATION;223;12;20;1;1;1;G;n;n;
PAGE2;FONCIER_SURFACE_TOTALE_ANNEE5;244;12;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_PROP_ASSOC_INSTALLATION;223;16;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_PROP_ASSOC_ANNEE5;244;16;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_PROP_JA_INSTALLATION;223;21;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_PROP_JA_ANNEE5;244;21;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_LOC_ASSOC_INSTALLATION;223;25;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_LOC_ASSOC_ANNEE5;244;25;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_LOC_JA_INSTALLATION;223;30;20;1;1;1;G;n;n;
PAGE2;FONCIER_DONT_LOC_JA_ANNEE5;244;30;20;1;1;1;G;n;n;
PAGE2;FONCIER_COMMENTAIRES;180.02;45;81.47;6;1;1;G;c;n;
PAGE2;PF_EX_1;2;99;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_1;7;99;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_1;41;99;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_1;56;99;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_1;72;99;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_1;82;99;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_1;93;99;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_1;107;99;9;1;1;1;G;n;n;
PAGE2;PF_SUB_1;118;99;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_1;133;99;13;1;1;1;G;n;n;
PAGE2;PF_EX_2;2;104;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_2;7;104;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_2;41;104;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_2;56;104;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_2;72;104;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_2;82;104;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_2;93;104;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_2;107;104;9;1;1;1;G;n;n;
PAGE2;PF_SUB_2;118;104;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_2;133;104;13;1;1;1;G;n;n;
PAGE2;PF_EX_3;2;109;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_3;7;109;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_3;41;109;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_3;56;109;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_3;72;109;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_3;82;109;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_3;93;109;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_3;107;109;9;1;1;1;G;n;n;
PAGE2;PF_SUB_3;118;109;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_3;133;109;13;1;1;1;G;n;n;
PAGE2;PF_EX_4;2;113;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_4;7;113;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_4;41;113;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_4;56;113;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_4;72;113;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_4;82;113;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_4;93;113;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_4;107;113;9;1;1;1;G;n;n;
PAGE2;PF_SUB_4;118;113;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_4;133;113;13;1;1;1;G;n;n;
PAGE2;PF_EX_5;2;118;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_5;7;118;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_5;41;118;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_5;56;118;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_5;72;118;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_5;82;118;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_5;93;118;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_5;107;118;9;1;1;1;G;n;n;
PAGE2;PF_SUB_5;118;118;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_5;133;118;13;1;1;1;G;n;n;
PAGE2;PF_EX_6;2;122;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_6;7;123;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_6;41;123;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_6;56;123;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_6;72;123;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_6;82;123;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_6;93;123;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_6;107;123;9;1;1;1;G;n;n;
PAGE2;PF_SUB_6;118;123;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_6;133;123;13;1;1;1;G;n;n;
PAGE2;PF_EX_7;2;127;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_7;7;127;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_7;41;127;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_7;56;127;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_7;72;127;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_7;82;127;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_7;93;127;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_7;107;127;9;1;1;1;G;n;n;
PAGE2;PF_SUB_7;118;127;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_7;133;127;13;1;1;1;G;n;n;
PAGE2;PF_EX_8;2;132;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_8;7;132;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_8;41;132;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_8;56;132;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_8;72;132;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_8;82;132;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_8;93;132;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_8;107;132;9;1;1;1;G;n;n;
PAGE2;PF_SUB_8;118;132;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_8;133;132;13;1;1;1;G;n;n;
PAGE2;PF_EX_9;2;137;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_9;7;137;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_9;41;137;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_9;56;137;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_9;72;137;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_9;82;137;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_9;93;137;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_9;107;137;9;1;1;1;G;n;n;
PAGE2;PF_SUB_9;118;137;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_9;133;136;13;1;1;1;G;n;n;
PAGE2;PF_EX_10;2;141;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_10;7;141;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_10;41;141;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_10;56;141;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_10;72;141;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_10;82;141;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_10;93;141;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_10;107;141;9;1;1;1;G;n;n;
PAGE2;PF_SUB_10;118;141;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_10;133;141;13;1;1;1;G;n;n;
PAGE2;PF_EX_11;2;146;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_11;7;146;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_11;41;146;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_11;56;146;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_11;72;146;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_11;82;146;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_11;93;146;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_11;107;146;9;1;1;1;G;n;n;
PAGE2;PF_SUB_11;118;146;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_11;133;146;13;1;1;1;G;n;n;
