NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style
BUDGET_TRESO_COURANT_FOOTER;CARBURANT_LUBRIFIANTS_EX1;76;54;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CARBURANT_LUBRIFIANTS_EX2;114;54;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CARBURANT_LUBRIFIANTS_EX3;154;54;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CARBURANT_LUBRIFIANTS_EX4;192;54;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CARBURANT_LUBRIFIANTS_EX5;231;54;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_APPRO_EX1;76;59;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_APPRO_EX2;114;59;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_APPRO_EX3;154;59;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_APPRO_EX4;192;59;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_APPRO_EX5;231;59;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ACHAT_ANIMAUX_EX1;76;64;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ACHAT_ANIMAUX_EX2;114;64;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ACHAT_ANIMAUX_EX3;154;64;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ACHAT_ANIMAUX_EX4;192;64;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ACHAT_ANIMAUX_EX5;231;64;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TRAVAUX_SERVICES_EX1;76;68;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TRAVAUX_SERVICES_EX2;114;68;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TRAVAUX_SERVICES_EX3;154;68;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TRAVAUX_SERVICES_EX4;192;68;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TRAVAUX_SERVICES_EX5;231;68;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CREDIT_BAIL_EX1;76;73;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CREDIT_BAIL_EX2;114;73;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CREDIT_BAIL_EX3;154;73;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CREDIT_BAIL_EX4;192;73;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CREDIT_BAIL_EX5;231;73;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FERMAGES_LOYERS_EX1;76;77;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FERMAGES_LOYERS_EX2;114;77;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FERMAGES_LOYERS_EX3;154;77;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FERMAGES_LOYERS_EX4;192;77;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FERMAGES_LOYERS_EX5;231;77;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FOURNITURES_DIVERS_EX1;76;82;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FOURNITURES_DIVERS_EX2;114;82;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FOURNITURES_DIVERS_EX3;154;82;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FOURNITURES_DIVERS_EX4;192;82;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;FOURNITURES_DIVERS_EX5;231;82;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ENTRETIENS_REPARATIONS_EX1;76;86;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ENTRETIENS_REPARATIONS_EX2;114;86;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ENTRETIENS_REPARATIONS_EX3;154;86;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ENTRETIENS_REPARATIONS_EX4;192;86;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ENTRETIENS_REPARATIONS_EX5;231;86;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ASSURANCES_EX1;76;91;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ASSURANCES_EX2;114;91;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ASSURANCES_EX3;154;91;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ASSURANCES_EX4;192;91;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;ASSURANCES_EX5;231;91;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXTERNES_EX1;76;95;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXTERNES_EX2;114;95;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXTERNES_EX3;154;95;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXTERNES_EX4;192;95;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXTERNES_EX5;231;95;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;IMPOTS_TAXES_EX1;76;100;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;IMPOTS_TAXES_EX2;114;100;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;IMPOTS_TAXES_EX3;154;100;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;IMPOTS_TAXES_EX4;192;100;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;IMPOTS_TAXES_EX5;231;100;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;SALAIRES_CHARGES_SOCIALES_EX1;76;104;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;SALAIRES_CHARGES_SOCIALES_EX2;114;104;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;SALAIRES_CHARGES_SOCIALES_EX3;154;104;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;SALAIRES_CHARGES_SOCIALES_EX4;192;104;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;SALAIRES_CHARGES_SOCIALES_EX5;231;104;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CHARGES_SOCIALES_EXPLOITANT_EX1;76;109;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CHARGES_SOCIALES_EXPLOITANT_EX2;114;109;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CHARGES_SOCIALES_EXPLOITANT_EX3;154;109;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CHARGES_SOCIALES_EXPLOITANT_EX4;192;109;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;CHARGES_SOCIALES_EXPLOITANT_EX5;231;109;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXPLOITANT_EX1;76;113;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXPLOITANT_EX2;114;113;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXPLOITANT_EX3;154;113;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXPLOITANT_EX4;192;113;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;AUTRES_CHARGES_EXPLOITANT_EX5;231;113;29;1;1;1;G;n;n
BUDGET_TRESO_COURANT_FOOTER;TOTAL_DEPENSES_COURANTES_EX1;76;118;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;TOTAL_DEPENSES_COURANTES_EX2;114;118;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;TOTAL_DEPENSES_COURANTES_EX3;154;118;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;TOTAL_DEPENSES_COURANTES_EX4;192;118;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;TOTAL_DEPENSES_COURANTES_EX5;231;118;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;SOLDE_COURANT_EX1;76;122;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;SOLDE_COURANT_EX2;114;122;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;SOLDE_COURANT_EX3;154;122;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;SOLDE_COURANT_EX4;192;122;28.93;1;1;1;G;n;g
BUDGET_TRESO_COURANT_FOOTER;SOLDE_COURANT_EX5;231;122;28.93;1;1;1;G;n;g
;;;;;;;;;;
