NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style;calcul
FICHE_SOCIETE_CAPITAL_FOOTER;CAPITAL_SOCIAL_SOCIETE_EX5;241;0;19.8;1;1;1;G;n;g
FICHE_SOCIETE_FOOTER;RESULTAT_DEXERCICE_AVANT_REMUNERATION_EX1;139;6;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESULTAT_DEXERCICE_AVANT_REMUNERATION_EX2;165;6;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESULTAT_DEXERCICE_AVANT_REMUNERATION_EX3;190;6;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESULTAT_DEXERCICE_AVANT_REMUNERATION_EX4;216;6;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESULTAT_DEXERCICE_AVANT_REMUNERATION_EX5;241;6;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_EX1;139;10;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_EX2;165;10;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_EX3;190;10;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_EX4;216;10;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_EX5;241;10;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_EX1;139;15;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_EX2;165;15;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_EX3;190;15;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_EX4;216;15;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_EX5;241;15;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_EX1;139;20;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_EX2;165;20;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_EX3;190;20;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_EX4;216;20;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_EX5;241;20;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_EX1;139;24;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_EX2;165;24;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_EX3;190;24;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_EX4;216;24;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_EX5;241;24;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_COMPTES_ASSOCIES_EX1;139;29;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_COMPTES_ASSOCIES_EX2;165;29;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_COMPTES_ASSOCIES_EX3;190;29;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_COMPTES_ASSOCIES_EX4;216;29;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_COMPTES_ASSOCIES_EX5;241;29;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;MISES_EN_RESERVES_EX1;139;34;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;MISES_EN_RESERVES_EX2;165;34;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;MISES_EN_RESERVES_EX3;190;34;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;MISES_EN_RESERVES_EX4;216;34;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;MISES_EN_RESERVES_EX5;241;34;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_EX1;139;39;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_EX2;165;39;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_EX3;190;39;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_EX4;216;39;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_EX5;241;39;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_RES_EX1;139;48;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_RES_EX2;165;48;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_RES_EX3;190;48;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_RES_EX4;216;48;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_TRAVAIL_RES_EX5;241;48;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_RES_EX1;139;53;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_RES_EX2;165;53;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_RES_EX3;190;53;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_RES_EX4;216;53;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_MISES_A_DISPOSITION_RES_EX5;241;53;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_RES_EX1;139;58;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_RES_EX2;165;58;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_RES_EX3;190;58;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_RES_EX4;216;58;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DES_PARTS_SOCIALES_RES_EX5;241;58;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_RES_EX1;139;62;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_RES_EX2;165;62;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_RES_EX3;190;62;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_RES_EX4;216;62;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPARTITION_ENTRE_ASSOCIES_RES_EX5;241;62;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_COMPTE_ASSOCIE_RES_EX1;139;67;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_COMPTE_ASSOCIE_RES_EX2;165;67;20;1;1;1;G;n;n
