NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;MOUVEMENTS_DE_TVA_EX3;179;27;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;MOUVEMENTS_DE_TVA_EX4;200;27;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;MOUVEMENTS_DE_TVA_EX5;223;27;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;AUTRES_DEPENSES_EXCEP_EX1;136;31;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;AUTRES_DEPENSES_EXCEP_EX2;157;31;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;AUTRES_DEPENSES_EXCEP_EX3;179;31;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;AUTRES_DEPENSES_EXCEP_EX4;200;31;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;AUTRES_DEPENSES_EXCEP_EX5;223;31;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TOTAL_DEPENSES_EXCEPTIONNELLES_EX1;136;35;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TOTAL_DEPENSES_EXCEPTIONNELLES_EX2;157;35;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TOTAL_DEPENSES_EXCEPTIONNELLES_EX3;179;35;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TOTAL_DEPENSES_EXCEPTIONNELLES_EX4;200;35;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TOTAL_DEPENSES_EXCEPTIONNELLES_EX5;223;35;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_TOT_EX1;136;44;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_TOT_EX2;157;44;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_TOT_EX3;179;44;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_TOT_EX4;200;44;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_TOT_EX5;223;44;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_DEBUT_EX_EX1;136;52;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_DEBUT_EX_EX2;157;52;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_DEBUT_EX_EX3;179;52;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_DEBUT_EX_EX4;200;52;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_DEBUT_EX_EX5;223;52;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_COURANT_EX1;136;56;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_COURANT_EX2;157;56;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_COURANT_EX3;179;56;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_COURANT_EX4;200;56;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_COURANT_EX5;223;56;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_EX1;136;60;16.75;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_EX2;157;60;17.77;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_EX3;179;60;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_EX4;200;60;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_EXCEPTIONNEL_EX5;223;60;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_COURANTS_EXPLOITANTS_EX1;136;63.76;14.97;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_COURANTS_EXPLOITANTS_EX2;157;63.77;12.94;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_COURANTS_EXPLOITANTS_EX3;179;63.75;13.96;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_COURANTS_EXPLOITANTS_EX4;200;63.25;16.75;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_COURANTS_EXPLOITANTS_EX5;223;63.25;17.77;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_EXCEPTIONNELS_EXPLOITANTS_EX1;136;67;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_EXCEPTIONNELS_EXPLOITANTS_EX2;157;67;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_EXCEPTIONNELS_EXPLOITANTS_EX3;179;67;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_EXCEPTIONNELS_EXPLOITANTS_EX4;200;67;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;PRELEVEMENTS_EXCEPTIONNELS_EXPLOITANTS_EX5;223;67;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;APPORT_EXPLOITANTS_EX1;136;71;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;APPORT_EXPLOITANTS_EX2;157;71;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;APPORT_EXPLOITANTS_EX3;179;71;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;APPORT_EXPLOITANTS_EX4;200;71;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;APPORT_EXPLOITANTS_EX5;223;71;18;1;1;1;G;n;n
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_TRESORERIE_EXERCICE_EX1;136;76;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_TRESORERIE_EXERCICE_EX2;157;76;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_TRESORERIE_EXERCICE_EX3;179;76;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_TRESORERIE_EXERCICE_EX4;200;76;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;SOLDE_TRESORERIE_EXERCICE_EX5;223;76;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_FIN_EX EX1;136;81;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_FIN_EX EX2;157;81;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_FIN_EX EX3;179;81;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_FIN_EX EX4;200;81;17.77;1;1;1;G;n;g
BUDGET_TRESO_EXCEPT_ACHAT_FOOTER;TRESORERIE_FIN_EX EX5;223;81;17.77;1;1;1;G;n;g
;;;;;;;;;;
