NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;gras
AUTREACTIVITE_HAUT;AUTRE_QTE_CEDEE_EX1;91;51;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_QTE_CEDEE_EX2;121;51;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_QTE_CEDEE_EX3;150;51;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_QTE_CEDEE_EX4;181;51;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_QTE_CEDEE_EX5;210;51;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_CESSION_EX1;91;55;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_CESSION_EX2;121;55;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_CESSION_EX3;150;55;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_CESSION_EX4;181;55;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_CESSION_EX5;210;55;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_CESSION_EX1;91;60;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_CESSION_EX2;121;60;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_CESSION_EX3;150;60;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_CESSION_EX4;181;60;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_CESSION_EX5;210;60;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_MONTANT_EX1;91;64;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_MONTANT_EX2;121;64;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_MONTANT_EX3;150;64;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_MONTANT_EX4;181;64;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_MONTANT_EX5;210;64;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_QTE_EX1;91;68;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_QTE_EX2;121;68;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_QTE_EX3;150;68;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_QTE_EX4;181;68;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_STOCK_DEBUT_QTE_EX5;210;68;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_STOCK_EX1;91;72;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_STOCK_EX2;121;72;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_STOCK_EX3;150;72;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_STOCK_EX4;181;72;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_PRIX_STOCK_EX5;210;72;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_VARIATION_STOCK_VALEUR_EX1;91;76;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_VARIATION_STOCK_VALEUR_EX2;121;76;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_VARIATION_STOCK_VALEUR_EX3;150;76;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_VARIATION_STOCK_VALEUR_EX4;181;76;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_VARIATION_STOCK_VALEUR_EX5;210;76;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_RENDEMENT_BOT_EX1;91;80;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_RENDEMENT_BOT_EX2;121;80;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_RENDEMENT_BOT_EX3;150;80;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_RENDEMENT_BOT_EX4;181;80;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_RENDEMENT_BOT_EX5;210;80;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_UNITAIRE_EX1;91;84;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_UNITAIRE_EX2;121;84;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_UNITAIRE_EX3;150;84;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_UNITAIRE_EX4;181;84;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_UNITAIRE_EX5;210;84;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_AIDE_EX1;91;88;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_AIDE_EX2;121;88;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_AIDE_EX3;150;88;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_AIDE_EX4;181;88;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_MONTANT_AIDE_EX5;210;88;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_EX1;91;92;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_EX2;121;92;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_EX3;150;92;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_EX4;181;92;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_EX5;210;92;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_UNITE_EX1;91;96;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_UNITE_EX2;121;96;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_UNITE_EX3;150;96;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_UNITE_EX4;181;96;23;1;1;1;G;n;n
AUTREACTIVITE_HAUT;AUTRE_TOTAL_PROD_ACTIVITE_UNITE_EX5;210;96;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_ENTETE;AUTRE_CHARGES_NO_CHAMP;0;0;0;1;1;1;G;c;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_DESC_1;14;0;23;1;8;100;G;c;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_MONTANT_1_EX1;91;0;23;1;8;100;G;n;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_MONTANT_1_EX2;121;0;23;1;8;100;G;n;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_MONTANT_1_EX3;150;0;23;1;8;100;G;n;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_MONTANT_1_EX4;181;0;23;1;8;100;G;n;n
AUTREACTIVITE_CHARGES_LIGNE;AUTRE_CHARGE_MONTANT_1_EX5;210;0;23;1;8;100;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_UNITE_EX1;91;0;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_UNITE_EX2;121;0;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_UNITE_EX3;150;0;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_UNITE_EX4;181;0;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_UNITE_EX5;210;0;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_EX1;91;4;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_EX2;121;4;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_EX3;150;4;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_EX4;181;4;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_TOTAL_CHARGES_PROP_EX5;210;4;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACT_EX1;91;17;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACT_EX2;121;17;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACT_EX3;150;17;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACT_EX4;181;17;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACT_EX5;210;17;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_PRCT_MARGE_BRUTE_EX1;91;21;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_PRCT_MARGE_BRUTE_EX2;121;21;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_PRCT_MARGE_BRUTE_EX3;150;21;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_PRCT_MARGE_BRUTE_EX4;181;21;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_PRCT_MARGE_BRUTE_EX5;210;21;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACTIVITE_EX1;91;25;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACTIVITE_EX2;121;25;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACTIVITE_EX3;150;25;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACTIVITE_EX4;181;25;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_ACTIVITE_EX5;210;25;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_TEMOIN_EX1;91;29;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_TEMOIN_EX2;121;29;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_TEMOIN_EX3;150;29;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_TEMOIN_EX4;181;29;23;1;1;1;G;n;n
AUTREACTIVITE_CHARGES_FOOTER;AUTRE_MARGE_BRUTE_TEMOIN_EX5;210;29;23;1;1;1;G;n;n
